file,line,symbol,category,lane,scope,source,note
rfx/sources/msl_eigenmode.py,150,pad_z_cells,DECLARE,other,compute_msl_eigenmode_profile,"pad_z_cells: int | None = None,",
rfx/sources/msl_port.py,295,pec_faces,DECLARE,ports,validate_msl_port_geometry,"pec_faces=(), periodic=(False, False, False),",
rfx/sources/msl_port.py,295,periodic,DECLARE,ports,validate_msl_port_geometry,"pec_faces=(), periodic=(False, False, False),",
rfx/sources/msl_port.py,319,periodic,PASS,ports,validate_msl_port_geometry,"sheet_specs, pec_edge_masks=pec_edge_masks, periodic=periodic)",
rfx/sources/msl_port.py,324,pec_faces,DERIVE,ports,validate_msl_port_geometry,faces = set(pec_faces or ()),
rfx/sources/msl_port.py,355,periodic,DECIDE,ports,along_trace,elif periodic[ip]:,
rfx/sources/msl_port.py,365,periodic,PASS,ports,validate_msl_port_geometry,"observed, 2, ij=ij, periodic=periodic)) | domain_planes)",
rfx/sources/msl_port.py,391,periodic,PASS,ports,validate_msl_port_geometry,"intervening = [k for k in realized_wall_planes(observed, 2, ij=ij, periodic=periodic)",
rfx/sources/msl_port.py,709,pad_y_cells,DECLARE,ports,compute_msl_mode_profile,"pad_y_cells: int | None = None,",
rfx/sources/msl_port.py,710,pad_z_cells,DECLARE,ports,compute_msl_mode_profile,"pad_z_cells: int | None = None,",
rfx/sources/msl_port.py,775,pad_y_cells,DECIDE,ports,compute_msl_mode_profile,if pad_y_cells is None:,
rfx/sources/msl_port.py,782,pad_y_cells,DERIVE,ports,compute_msl_mode_profile,pad_y_cells = target,
rfx/sources/msl_port.py,783,pad_z_cells,DECIDE,ports,compute_msl_mode_profile,if pad_z_cells is None:,
rfx/sources/msl_port.py,787,pad_z_cells,DERIVE,ports,compute_msl_mode_profile,pad_z_cells = target,
rfx/sources/msl_port.py,791,pad_y_cells,DECIDE,ports,compute_msl_mode_profile,"j_grid_lo = max(0, j_trace_lo - pad_y_cells)",
rfx/sources/msl_port.py,792,pad_y_cells,DECIDE,ports,compute_msl_mode_profile,"j_grid_hi = min(grid.shape[span[""width_idx""]] - 1, j_trace_hi + pad_y_cells)",
rfx/sources/msl_port.py,811,pad_y_cells,DERIVE,ports,compute_msl_mode_profile,"laplace_pad_y_fine = max(pad_y_cells * refine,",
rfx/sources/msl_port.py,813,pad_z_cells,DERIVE,ports,compute_msl_mode_profile,"laplace_pad_z_fine = max(pad_z_cells * refine,",
rfx/sources/msl_port.py,1390,pad_{axis}_lo,PASS,ports,_msl_coord_for_index,"pad = int(getattr(grid, f""pad_{axis}_lo"", 0))",
rfx/sources/msl_port.py,1402,pad_{axis}_hi,PASS,ports,_msl_coord_for_index,"pad_hi = int(getattr(grid, f""pad_{axis}_hi"", 0))",
rfx/sources/tfsf.py,265,bloch,DECIDE,tfsf-aux,init_tfsf,"if method not in (""bloch"", ""methodB""):",
rfx/sources/tfsf_2d.py,413,_apply_cpml_h,APPLY,tfsf-aux,_update_h_tmz,"hy, psi_hy_xlo, psi_hy_xhi = _apply_cpml_h(cfg, st, dez_dx, hy, coeff_h)",
rfx/sources/tfsf_2d.py,438,_apply_cpml_e,APPLY,tfsf-aux,_update_e_tmz,"ez, psi_ez_xlo, psi_ez_xhi = _apply_cpml_e(cfg, st, dhy_dx, ez, coeff_e)",
rfx/sources/tfsf_2d.py,488,_apply_cpml_h,APPLY,tfsf-aux,_update_h_tez,"hz, psi_hy_xlo, psi_hy_xhi = _apply_cpml_h(cfg, st, dey_dx, hz, -coeff_h)",
rfx/sources/tfsf_2d.py,516,_apply_cpml_e,APPLY,tfsf-aux,_update_e_tez,"ey, psi_ez_xlo, psi_ez_xhi = _apply_cpml_e(cfg, st, dhz_dx, ey, -coeff_e)",
rfx/sources/waveguide_port.py,762,cpml_axes,DERIVE,waveguide-lane,init_waveguide_port,"cpml_axes = getattr(boundary_grid, ""cpml_axes"", """")",
rfx/sources/waveguide_port.py,763,pec_faces,DERIVE,waveguide-lane,init_waveguide_port,"pec_faces = getattr(boundary_grid, ""pec_faces"", set()) or set()",
rfx/sources/waveguide_port.py,770,conformal_faces,DERIVE,waveguide-lane,init_waveguide_port,"conformal_faces = getattr(boundary_grid, ""conformal_faces"", set()) or set()",
rfx/sources/waveguide_port.py,771,cpml_axes,DECIDE,waveguide-lane,init_waveguide_port,u_hi_face_pec = (u_axis_name not in cpml_axes) or (,
rfx/sources/waveguide_port.py,772,pec_faces,DECIDE,waveguide-lane,init_waveguide_port,"f""{u_axis_name}_hi"" in pec_faces)",
rfx/sources/waveguide_port.py,773,cpml_axes,DECIDE,waveguide-lane,init_waveguide_port,v_hi_face_pec = (v_axis_name not in cpml_axes) or (,
rfx/sources/waveguide_port.py,774,pec_faces,DECIDE,waveguide-lane,init_waveguide_port,"f""{v_axis_name}_hi"" in pec_faces)",
rfx/sources/waveguide_port.py,775,conformal_faces,DECIDE,waveguide-lane,init_waveguide_port,"u_hi_face_conformal = f""{u_axis_name}_hi"" in conformal_faces",
rfx/sources/waveguide_port.py,776,conformal_faces,DECIDE,waveguide-lane,init_waveguide_port,"v_hi_face_conformal = f""{v_axis_name}_hi"" in conformal_faces",
rfx/sources/waveguide_port.py,2118,cpml_axes,DECLARE,waveguide-lane,extract_waveguide_s_matrix,"cpml_axes: str = ""x"",",
rfx/sources/waveguide_port.py,2119,pec_axes,DECLARE,waveguide-lane,extract_waveguide_s_matrix,"pec_axes: str = ""yz"",",
rfx/sources/waveguide_port.py,2120,periodic,DECLARE,waveguide-lane,extract_waveguide_s_matrix,"periodic: tuple[bool, bool, bool] | None = None,",
rfx/sources/waveguide_port.py,2204,cpml_axes,PASS,waveguide-lane,extract_waveguide_s_matrix,"cpml_axes=cpml_axes,",
rfx/sources/waveguide_port.py,2205,pec_axes,PASS,waveguide-lane,extract_waveguide_s_matrix,"pec_axes=pec_axes,",
rfx/sources/waveguide_port.py,2206,periodic,PASS,waveguide-lane,extract_waveguide_s_matrix,"periodic=periodic,",
rfx/sources/waveguide_port.py,2259,cpml_axes,DECLARE,waveguide-lane,extract_waveguide_s_matrix_flux,"cpml_axes: str = ""x"",",
rfx/sources/waveguide_port.py,2260,pec_axes,DECLARE,waveguide-lane,extract_waveguide_s_matrix_flux,"pec_axes: str = ""yz"",",
rfx/sources/waveguide_port.py,2261,periodic,DECLARE,waveguide-lane,extract_waveguide_s_matrix_flux,"periodic: tuple[bool, bool, bool] | None = None,",
rfx/sources/waveguide_port.py,2399,cpml_axes,PASS,waveguide-lane,extract_waveguide_s_matrix_flux,"cpml_axes=cpml_axes,",
rfx/sources/waveguide_port.py,2400,pec_axes,PASS,waveguide-lane,extract_waveguide_s_matrix_flux,"pec_axes=pec_axes,",
rfx/sources/waveguide_port.py,2401,periodic,PASS,waveguide-lane,extract_waveguide_s_matrix_flux,"periodic=periodic,",
rfx/sources/waveguide_port.py,2544,cpml_axes,DECLARE,waveguide-lane,extract_waveguide_s_params_normalized,"cpml_axes: str = ""x"",",
rfx/sources/waveguide_port.py,2545,pec_axes,DECLARE,waveguide-lane,extract_waveguide_s_params_normalized,"pec_axes: str = ""yz"",",
rfx/sources/waveguide_port.py,2546,periodic,DECLARE,waveguide-lane,extract_waveguide_s_params_normalized,"periodic: tuple[bool, bool, bool] | None = None,",
rfx/sources/waveguide_port.py,2662,cpml_axes,PASS,waveguide-lane,extract_waveguide_s_params_normalized,"cpml_axes=cpml_axes,",
rfx/sources/waveguide_port.py,2663,pec_axes,PASS,waveguide-lane,extract_waveguide_s_params_normalized,"pec_axes=pec_axes,",
rfx/sources/waveguide_port.py,2664,periodic,PASS,waveguide-lane,extract_waveguide_s_params_normalized,"periodic=periodic,",
rfx/sources/waveguide_port.py,3036,cpml_axes,DECLARE,waveguide-lane,extract_multimode_s_matrix,"cpml_axes: str = ""x"",",
rfx/sources/waveguide_port.py,3037,pec_axes,DECLARE,waveguide-lane,extract_multimode_s_matrix,"pec_axes: str = ""yz"",",
rfx/sources/waveguide_port.py,3038,periodic,DECLARE,waveguide-lane,extract_multimode_s_matrix,"periodic: tuple[bool, bool, bool] | None = None,",
rfx/sources/waveguide_port.py,3130,cpml_axes,PASS,waveguide-lane,extract_multimode_s_matrix,"cpml_axes=cpml_axes,",
rfx/sources/waveguide_port.py,3131,pec_axes,PASS,waveguide-lane,extract_multimode_s_matrix,"pec_axes=pec_axes,",
rfx/sources/waveguide_port.py,3132,periodic,PASS,waveguide-lane,extract_multimode_s_matrix,"periodic=periodic,",
rfx/sources/waveguide_port.py,3195,cpml_axes,DECLARE,waveguide-lane,extract_multimode_s_matrix_flux,"cpml_axes: str = ""x"",",
rfx/sources/waveguide_port.py,3196,pec_axes,DECLARE,waveguide-lane,extract_multimode_s_matrix_flux,"pec_axes: str = ""yz"",",
rfx/sources/waveguide_port.py,3197,periodic,DECLARE,waveguide-lane,extract_multimode_s_matrix_flux,"periodic: tuple[bool, bool, bool] | None = None,",
rfx/sources/waveguide_port.py,3290,cpml_axes,PASS,waveguide-lane,extract_multimode_s_matrix_flux,"cpml_axes=cpml_axes,",
rfx/sources/waveguide_port.py,3291,pec_axes,PASS,waveguide-lane,extract_multimode_s_matrix_flux,"pec_axes=pec_axes,",
rfx/sources/waveguide_port.py,3292,periodic,PASS,waveguide-lane,extract_multimode_s_matrix_flux,"periodic=periodic,",
rfx/sparams/_common.py,483,pad_x_hi,PASS,other,_nu_shift_span_cells,"pad_lo, pad_hi = int(grid.pad_x_lo), int(grid.pad_x_hi)",
rfx/sparams/_common.py,483,pad_x_lo,PASS,other,_nu_shift_span_cells,"pad_lo, pad_hi = int(grid.pad_x_lo), int(grid.pad_x_hi)",
rfx/sparams/_common.py,486,pad_y_hi,PASS,other,_nu_shift_span_cells,"pad_lo, pad_hi = int(grid.pad_y_lo), int(grid.pad_y_hi)",
rfx/sparams/_common.py,486,pad_y_lo,PASS,other,_nu_shift_span_cells,"pad_lo, pad_hi = int(grid.pad_y_lo), int(grid.pad_y_hi)",
rfx/sparams/_common.py,489,pad_z_hi,PASS,other,_nu_shift_span_cells,"pad_lo, pad_hi = int(grid.pad_z_lo), int(grid.pad_z_hi)",
rfx/sparams/_common.py,489,pad_z_lo,PASS,other,_nu_shift_span_cells,"pad_lo, pad_hi = int(grid.pad_z_lo), int(grid.pad_z_hi)",
rfx/sparams/_common.py,569,pad_x_lo,DERIVE,other,_msl_axis_spacing,"pad_lo = (grid.pad_x_lo, grid.pad_y_lo, grid.pad_z_lo)[axis]",
rfx/sparams/_common.py,569,pad_y_lo,DERIVE,other,_msl_axis_spacing,"pad_lo = (grid.pad_x_lo, grid.pad_y_lo, grid.pad_z_lo)[axis]",
rfx/sparams/_common.py,569,pad_z_lo,DERIVE,other,_msl_axis_spacing,"pad_lo = (grid.pad_x_lo, grid.pad_y_lo, grid.pad_z_lo)[axis]",
rfx/sparams/_common.py,570,pad_x_hi,DERIVE,other,_msl_axis_spacing,"pad_hi = (grid.pad_x_hi, grid.pad_y_hi, grid.pad_z_hi)[axis]",
rfx/sparams/_common.py,570,pad_y_hi,DERIVE,other,_msl_axis_spacing,"pad_hi = (grid.pad_x_hi, grid.pad_y_hi, grid.pad_z_hi)[axis]",
rfx/sparams/_common.py,570,pad_z_hi,DERIVE,other,_msl_axis_spacing,"pad_hi = (grid.pad_x_hi, grid.pad_y_hi, grid.pad_z_hi)[axis]",
rfx/sparams/coax.py,297,_boundary,PASS,other,compute_coaxial_s_matrix,"boundary=self._boundary,",
rfx/sparams/coax.py,370,pad_z_lo,PASS,other,compute_coaxial_s_matrix,(float(plane_indices[p_idx]) - float(grid.pad_z_lo)) * _cell_size,
rfx/sparams/coax.py,393,periodic,DECLARE,other,_coax_pec_edge_masks,"def _coax_pec_edge_masks(pec_cells, periodic=(False, False, False), merge_with=None):",
rfx/sparams/coax.py,411,periodic,PASS,other,_coax_pec_edge_masks,periodic=periodic),
rfx/sparams/coax.py,425,cpml_axes,DECLARE,other,compute_coaxial_line_reflection,"cpml_axes: str = ""z"",",
rfx/sparams/coax.py,494,_boundary,DECIDE,other,compute_coaxial_line_reflection,"if self._boundary != ""cpml"" or self._cpml_layers <= 0:",
rfx/sparams/coax.py,494,_cpml_layers,DECIDE,other,compute_coaxial_line_reflection,"if self._boundary != ""cpml"" or self._cpml_layers <= 0:",
rfx/sparams/coax.py,499,_boundary_spec,DERIVE,other,compute_coaxial_line_reflection,z_boundary = self._boundary_spec.z,
rfx/sparams/coax.py,503,_cpml_layers,PASS,other,compute_coaxial_line_reflection,or z_boundary.resolved_lo_thickness(self._cpml_layers) <= 0,
rfx/sparams/coax.py,504,_cpml_layers,PASS,other,compute_coaxial_line_reflection,or z_boundary.resolved_hi_thickness(self._cpml_layers) <= 0,
rfx/sparams/coax.py,510,cpml_axes,DECIDE,other,compute_coaxial_line_reflection,"if cpml_axes != ""z"":",
rfx/sparams/coax.py,514,_periodic_axes,DECIDE,other,compute_coaxial_line_reflection,if self._periodic_axes:,
rfx/sparams/coax.py,519,_boundary_spec,DECIDE,other,compute_coaxial_line_reflection,"if any(token != ""cpml"" for _, _, token in self._boundary_spec.faces()):",
rfx/sparams/coax.py,649,pad_z_lo,PASS,other,compute_coaxial_line_reflection,z_dut = int(grid.pad_z_lo) + int(dut_offset_cells),
rfx/sparams/coax.py,650,pad_z_hi,PASS,other,compute_coaxial_line_reflection,z_hi_coax = nz - int(grid.pad_z_hi) - 2,
rfx/sparams/coax.py,715,pad_z_lo,DECIDE,other,compute_coaxial_line_reflection,"position=(center_xy[0], center_xy[1], (z_src - grid.pad_z_lo) * dz),",
rfx/sparams/coax.py,734,cpml_axes,PASS,other,compute_coaxial_line_reflection,"grid, materials, int(n_steps), boundary=""cpml"", cpml_axes=cpml_axes,",
rfx/sparams/coax.py,744,pad_z_lo,DECIDE,other,compute_coaxial_line_reflection,"z_planes_m = np.array([(z - grid.pad_z_lo) * dz for z in probes_z], dtype=np.float64)",
rfx/sparams/coax.py,745,pad_z_lo,DECIDE,other,compute_coaxial_line_reflection,ref_m = (z_dut - grid.pad_z_lo) * dz,
rfx/sparams/coax.py,851,cpml_axes,DECLARE,other,compute_coaxial_two_port,"cpml_axes: str = ""z"",",
rfx/sparams/coax.py,981,_boundary,DECIDE,other,compute_coaxial_two_port,"if self._boundary != ""cpml"" or self._cpml_layers <= 0:",
rfx/sparams/coax.py,981,_cpml_layers,DECIDE,other,compute_coaxial_two_port,"if self._boundary != ""cpml"" or self._cpml_layers <= 0:",
rfx/sparams/coax.py,986,_boundary_spec,DERIVE,other,compute_coaxial_two_port,z_boundary = self._boundary_spec.z,
rfx/sparams/coax.py,990,_cpml_layers,PASS,other,compute_coaxial_two_port,or z_boundary.resolved_lo_thickness(self._cpml_layers) <= 0,
rfx/sparams/coax.py,991,_cpml_layers,PASS,other,compute_coaxial_two_port,or z_boundary.resolved_hi_thickness(self._cpml_layers) <= 0,
rfx/sparams/coax.py,997,cpml_axes,DECIDE,other,compute_coaxial_two_port,"if cpml_axes != ""z"":",
rfx/sparams/coax.py,1001,_periodic_axes,DECIDE,other,compute_coaxial_two_port,if self._periodic_axes:,
rfx/sparams/coax.py,1006,_boundary_spec,DECIDE,other,compute_coaxial_two_port,"if any(token != ""cpml"" for _, _, token in self._boundary_spec.faces()):",
rfx/sparams/coax.py,1139,pad_z_hi,PASS,other,compute_coaxial_two_port,z_hi_coax_top = nz - int(grid.pad_z_hi) - 2,
rfx/sparams/coax.py,1142,pad_z_lo,PASS,other,compute_coaxial_two_port,z_lo_coax_bot = int(grid.pad_z_lo) + 2,
rfx/sparams/coax.py,1208,pad_z_lo,DECIDE,other,compute_coaxial_two_port,"position=(center_xy[0], center_xy[1], (z_src_top - grid.pad_z_lo) * dz),",
rfx/sparams/coax.py,1213,pad_z_lo,DECIDE,other,compute_coaxial_two_port,"position=(center_xy[0], center_xy[1], (z_src_bot - grid.pad_z_lo) * dz),",
rfx/sparams/coax.py,1238,pad_x_lo,PASS,other,compute_coaxial_two_port,i_probe = int(round(x_mid / dz)) + int(grid.pad_x_lo),
rfx/sparams/coax.py,1239,pad_y_lo,PASS,other,compute_coaxial_two_port,j_probe = int(grid.pad_y_lo) + int(round(center_xy[1] / dz)),
rfx/sparams/coax.py,1245,pad_z_lo,DECIDE,other,compute_coaxial_two_port,"z_planes_bot_m = np.array([(z - grid.pad_z_lo) * dz for z in probes_bot], dtype=np.float64)",
rfx/sparams/coax.py,1246,pad_z_lo,DECIDE,other,compute_coaxial_two_port,"z_planes_top_m = np.array([(z - grid.pad_z_lo) * dz for z in probes_top], dtype=np.float64)",
rfx/sparams/coax.py,1247,pad_z_lo,DECIDE,other,compute_coaxial_two_port,ref_top_m = (z_feed_top - grid.pad_z_lo) * dz,
rfx/sparams/coax.py,1248,pad_z_lo,DECIDE,other,compute_coaxial_two_port,ref_bot_m = (z_feed_bot - grid.pad_z_lo) * dz,
rfx/sparams/coax.py,1287,cpml_axes,PASS,other,compute_coaxial_two_port,"grid, materials, int(n_steps), boundary=""cpml"", cpml_axes=cpml_axes,",
rfx/sparams/coax.py,1718,_boundary,DECIDE,other,compute_coax_msl_transition,"if self._boundary != ""cpml"" or self._cpml_layers <= 0:",
rfx/sparams/coax.py,1718,_cpml_layers,DECIDE,other,compute_coax_msl_transition,"if self._boundary != ""cpml"" or self._cpml_layers <= 0:",
rfx/sparams/coax.py,1723,_boundary_spec,DECIDE,other,compute_coax_msl_transition,"if any(token != ""cpml"" for _, _, token in self._boundary_spec.faces()):",
rfx/sparams/coax.py,1732,_periodic_axes,DECIDE,other,compute_coax_msl_transition,if self._periodic_axes:,
rfx/sparams/coax.py,1877,_periodic_flags,DERIVE,other,compute_coax_msl_transition,periodic=self._periodic_flags()),
rfx/sparams/coax.py,1877,periodic,PASS,other,compute_coax_msl_transition,periodic=self._periodic_flags()),
rfx/sparams/coax.py,1916,pad_z_lo,PASS,other,compute_coax_msl_transition,z_stub_lo = int(grid.pad_z_lo) + 2,
rfx/sparams/coax.py,1963,pad_z_lo,DECIDE,other,compute_coax_msl_transition,"position=(center_xy[0], center_xy[1], (z_src - grid.pad_z_lo) * dz),",
rfx/sparams/coax.py,1972,pad_z_lo,DECIDE,other,compute_coax_msl_transition,ref_coax_m = (z_junction_idx - grid.pad_z_lo) * dz,
rfx/sparams/coax.py,1974,pad_z_lo,DECIDE,other,compute_coax_msl_transition,"[(z - grid.pad_z_lo) * dz for z in probes_coax], dtype=np.float64",
rfx/sparams/coax.py,1992,_periodic_flags,DECIDE,other,compute_coax_msl_transition,"periodic=self._periodic_flags(),",
rfx/sparams/coax.py,1992,periodic,PASS,other,compute_coax_msl_transition,"periodic=self._periodic_flags(),",
rfx/sparams/coax.py,1993,_boundary_spec,DECIDE,other,compute_coax_msl_transition,"pec_faces=self._boundary_spec.pec_faces(), name=msl_pe.name)",
rfx/sparams/coax.py,1993,pec_faces,PASS,other,compute_coax_msl_transition,"pec_faces=self._boundary_spec.pec_faces(), name=msl_pe.name)",
rfx/sparams/coax.py,2154,_periodic_flags,DECIDE,other,compute_coax_msl_transition,periodic=self._periodic_flags()),
rfx/sparams/coax.py,2154,periodic,PASS,other,compute_coax_msl_transition,periodic=self._periodic_flags()),
rfx/sparams/coax.py,2179,pad_x_lo,PASS,other,compute_coax_msl_transition,i_probe_coax = int(round(x_mid_coax / dz)) + int(grid.pad_x_lo),
rfx/sparams/coax.py,2180,pad_y_lo,PASS,other,compute_coax_msl_transition,j_probe_coax = int(grid.pad_y_lo) + int(round(center_xy[1] / dz)),
rfx/sparams/coax.py,2184,pad_y_lo,PASS,other,compute_coax_msl_transition,j_probe_msl = int(grid.pad_y_lo) + int(round(y_centre / dz)),
rfx/sparams/coax.py,2185,pad_z_lo,PASS,other,compute_coax_msl_transition,k_probe_msl = int(round((msl_z_lo + 0.5 * msl_pe.height) / dz)) + int(grid.pad_z_lo),
rfx/sparams/coax.py,2229,cpml_axes,PASS,other,compute_coax_msl_transition,"grid, materials, int(n_steps), boundary=""cpml"", cpml_axes=""xyz"",",
rfx/sparams/mixed.py,429,_periodic_flags,DERIVE,other,compute_mixed_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/mixed.py,429,periodic,PASS,other,compute_mixed_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/mixed.py,465,_periodic_flags,DECIDE,other,compute_mixed_s_matrix,"meta[""k_top""], periodic=self._periodic_flags())",
rfx/sparams/mixed.py,465,periodic,PASS,other,compute_mixed_s_matrix,"meta[""k_top""], periodic=self._periodic_flags())",
rfx/sparams/mixed.py,513,_pec_faces,DERIVE,other,compute_mixed_s_matrix,_pec_faces = (,
rfx/sparams/mixed.py,514,_boundary_spec,DECIDE,other,compute_mixed_s_matrix,self._boundary_spec.pec_faces(),
rfx/sparams/mixed.py,514,pec_faces,DECIDE,other,compute_mixed_s_matrix,self._boundary_spec.pec_faces(),
rfx/sparams/mixed.py,515,_boundary_spec,DECIDE,other,compute_mixed_s_matrix,if self._boundary_spec is not None else set(),
rfx/sparams/mixed.py,517,_pec_faces,DECIDE,other,compute_mixed_s_matrix,"if ""z_lo"" not in _pec_faces:",
rfx/sparams/mixed.py,523,_pec_faces,PASS,other,compute_mixed_s_matrix,"f""{sorted(_pec_faces) or 'not PEC'}, so the box would """,
rfx/sparams/msl.py,469,_periodic_flags,DERIVE,other,compute_msl_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/msl.py,469,periodic,PASS,other,compute_msl_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/msl.py,506,_periodic_flags,DECIDE,other,compute_msl_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/msl.py,506,periodic,PASS,other,compute_msl_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/waveguide.py,254,_periodic_axes,DECIDE,waveguide-lane,compute_waveguide_s_matrix,if self._periodic_axes:,
rfx/sparams/waveguide.py,418,_cpml_layers,PASS,waveguide-lane,compute_waveguide_s_matrix,"_nu_grid, _nu_cfgs, freqs, self._cpml_layers,",
rfx/sparams/waveguide.py,419,_boundary_spec,PASS,waveguide-lane,compute_waveguide_s_matrix,"self._boundary_spec,",
rfx/sparams/waveguide.py,498,_periodic_flags,DERIVE,waveguide-lane,compute_waveguide_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/waveguide.py,498,periodic,PASS,waveguide-lane,compute_waveguide_s_matrix,periodic=self._periodic_flags()),
rfx/sparams/waveguide.py,612,_boundary_spec,PASS,waveguide-lane,compute_waveguide_s_matrix,"grid, raw_cfgs, freqs, self._cpml_layers, self._boundary_spec,",
rfx/sparams/waveguide.py,612,_cpml_layers,PASS,waveguide-lane,compute_waveguide_s_matrix,"grid, raw_cfgs, freqs, self._cpml_layers, self._boundary_spec,",
rfx/sparams/waveguide.py,748,_boundary_spec,DECIDE,waveguide-lane,compute_waveguide_s_matrix,if (self._boundary_spec.conformal_faces() and pec_shapes,
rfx/sparams/waveguide.py,748,conformal_faces,DECIDE,waveguide-lane,compute_waveguide_s_matrix,if (self._boundary_spec.conformal_faces() and pec_shapes,
rfx/sparams/waveguide.py,813,cpml_axes,DECIDE,waveguide-lane,compute_waveguide_s_matrix,"mm_pec_axes = """".join(axis for axis in ""xyz"" if axis not in grid.cpml_axes)",
rfx/sparams/waveguide.py,824,cpml_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"cpml_axes=grid.cpml_axes,",
rfx/sparams/waveguide.py,825,pec_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"pec_axes=mm_pec_axes,",
rfx/sparams/waveguide.py,857,cpml_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"cpml_axes=grid.cpml_axes,",
rfx/sparams/waveguide.py,858,pec_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"pec_axes=mm_pec_axes,",
rfx/sparams/waveguide.py,906,_cpml_layers,PASS,waveguide-lane,compute_waveguide_s_matrix,"grid, cfgs, freqs, self._cpml_layers,",
rfx/sparams/waveguide.py,954,cpml_axes,DECIDE,waveguide-lane,compute_waveguide_s_matrix,"_pec_axes = """".join(axis for axis in ""xyz"" if axis not in grid.cpml_axes)",
rfx/sparams/waveguide.py,980,cpml_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"cpml_axes=grid.cpml_axes,",
rfx/sparams/waveguide.py,981,pec_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"pec_axes=_pec_axes,",
rfx/sparams/waveguide.py,1010,cpml_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"cpml_axes=grid.cpml_axes,",
rfx/sparams/waveguide.py,1011,pec_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"pec_axes=_pec_axes,",
rfx/sparams/waveguide.py,1035,cpml_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"cpml_axes=grid.cpml_axes,",
rfx/sparams/waveguide.py,1036,pec_axes,PASS,waveguide-lane,compute_waveguide_s_matrix,"pec_axes=_pec_axes,",
rfx/sparams/waveguide.py,1176,_boundary_spec,DECIDE,waveguide-lane,_compute_waveguide_s_matrix_nu,pec_set = (self._boundary_spec.pec_faces(),
rfx/sparams/waveguide.py,1176,pec_faces,DECIDE,waveguide-lane,_compute_waveguide_s_matrix_nu,pec_set = (self._boundary_spec.pec_faces(),
rfx/sparams/waveguide.py,1177,_boundary_spec,DECIDE,waveguide-lane,_compute_waveguide_s_matrix_nu,if self._boundary_spec is not None else None) or set(),
rfx/sparams/waveguide.py,1178,_boundary_spec,DECIDE,waveguide-lane,_compute_waveguide_s_matrix_nu,pmc_set = (self._boundary_spec.pmc_faces(),
rfx/sparams/waveguide.py,1178,pmc_faces,DECIDE,waveguide-lane,_compute_waveguide_s_matrix_nu,pmc_set = (self._boundary_spec.pmc_faces(),
rfx/sparams/waveguide.py,1179,_boundary_spec,DECIDE,waveguide-lane,_compute_waveguide_s_matrix_nu,if self._boundary_spec is not None else None) or set(),
rfx/sparams/waveguide.py,1184,cpml_axes,DERIVE,waveguide-lane,_compute_waveguide_s_matrix_nu,"cpml_axes = """".join(",
rfx/sparams/waveguide.py,1186,_periodic_axes,DECIDE,waveguide-lane,_compute_waveguide_s_matrix_nu,"if ax not in (self._periodic_axes or """")",
rfx/sparams/waveguide.py,1192,_cpml_layers,PASS,waveguide-lane,_compute_waveguide_s_matrix_nu,"self._freq_max, self._domain, self._dx, self._cpml_layers,",
rfx/sparams/waveguide.py,1196,pec_faces,PASS,waveguide-lane,_compute_waveguide_s_matrix_nu,"pec_faces=pec_set or None,",
rfx/sparams/waveguide.py,1197,pmc_faces,PASS,waveguide-lane,_compute_waveguide_s_matrix_nu,"pmc_faces=pmc_set or None,",
rfx/sparams/waveguide.py,1198,cpml_axes,PASS,waveguide-lane,_compute_waveguide_s_matrix_nu,"cpml_axes=cpml_axes,",
rfx/subgridding/disjoint_3d.py,309,apply_pec,APPLY,subgridded,_yee_step,fdtd = apply_pec(fdtd),
rfx/subgridding/disjoint_3d.py,355,apply_pec,APPLY,subgridded,_yee_e_step,fdtd = apply_pec(fdtd),
rfx/subgridding/disjoint_3d.py,748,apply_pec,APPLY,subgridded,_apply_fine_pec_axes,"fine = apply_pec(fine, axes=axes)",
rfx/subgridding/disjoint_runner_contract.py,60,pad_x_lo,PASS,subgridded,_fine_origin,"(region.fi_lo - int(getattr(grid, ""pad_x_lo"", grid.cpml_layers)))",
rfx/subgridding/disjoint_runner_contract.py,62,pad_y_lo,PASS,subgridded,_fine_origin,"(region.fj_lo - int(getattr(grid, ""pad_y_lo"", grid.cpml_layers)))",
rfx/subgridding/disjoint_runner_contract.py,64,pad_z_lo,PASS,subgridded,_fine_origin,"(region.fk_lo - int(getattr(grid, ""pad_z_lo"", grid.cpml_layers)))",
rfx/subgridding/jit_runner.py,1619,cpml_axes,DECIDE,subgridded,<module>,"""cpml_axes"",",
